region_id,area_pixels,area_ha,hotspot_frequency_mean,mean_excess_heat_c,hotspot_score_mean,mean_night_cooling_c,cooling_deficit_c,centroid_y,centroid_x
208,45,4.05,0.32149288058280945,5.745168209075928,1.848420262336731,8.555726051330566,0.0,981.7333333333333,779.6666666666666
209,29,2.61,0.32751962542533875,6.660810470581055,2.182847738265991,7.471691608428955,0.0,977.9310344827586,1291.4137931034484
210,64,5.76,0.36583012342453003,5.033340930938721,1.835135817527771,8.509969711303711,0.0,979.671875,765.71875
211,76,6.84,0.3795468509197235,4.506532192230225,1.7133322954177856,7.9309401512146,0.0,982.8947368421053,698.7105263157895
212,128,11.52,0.47080114483833313,5.810964584350586,2.7362427711486816,7.8335723876953125,0.03117942437529564,984.71875,1008.8125
213,127,11.43,0.3664001524448395,5.94947624206543,2.181486129760742,7.425975799560547,0.0,987.7874015748032,1447.5118110236222
214,407,36.629999999999995,0.4627228081226349,5.582828521728516,2.5843777656555176,8.532792091369629,0.0,989.5405405405405,810.034398034398
215,48,4.32,0.340974897146225,7.0435471534729,2.4002878665924072,9.195696830749512,0.0,992.9791666666666,944.1875
216,95,8.549999999999999,0.33062389492988586,4.220499038696289,1.395632266998291,4.149007797241211,2.8005359172821045,1002.978947368421,1700.9368421052632
217,190,17.099999999999998,0.3976021111011505,5.358088970184326,2.1394495964050293,5.815623760223389,1.133919596672058,1008.0421052631579,1642.4526315789474
218,54,4.859999999999999,0.4976404905319214,5.699089527130127,2.8368711471557617,7.075058937072754,0.0045511722564697266,1006.3518518518518,1305.611111111111
219,146,13.139999999999999,0.33080342411994934,4.113414764404297,1.3627948760986328,5.471412181854248,1.4781312942504883,1012.2465753424658,1667.6575342465753
220,27,2.4299999999999997,0.3602173328399658,5.68342924118042,2.0433664321899414,6.836457252502441,0.1566445529460907,1011.8518518518518,1319.851851851852
221,62,5.58,0.41904351115226746,4.8758721351623535,2.0566513538360596,8.628491401672363,0.0,1015.4032258064516,616.3225806451613
222,35,3.15,0.34969663619995117,6.061491012573242,2.1167924404144287,6.617873668670654,0.33243659138679504,1014.4,1571.0285714285715
223,91,8.19,0.3374771773815155,4.068989276885986,1.3745898008346558,5.419666767120361,1.5298765897750854,1017.4065934065934,1690.10989010989
224,655,58.949999999999996,0.4361637532711029,6.264050483703613,2.7349960803985596,7.593619346618652,0.0015836001839488745,1046.2442748091603,1284.2290076335878
225,341,30.689999999999998,0.4632072448730469,6.221767902374268,2.893051862716675,6.4369378089904785,0.5367121696472168,1037.9648093841643,1642.6715542521995
226,963,86.67,0.4304999113082886,5.739223480224609,2.4676191806793213,6.088035583496094,0.9046643376350403,1037.6209761163032,1685.2616822429907
227,289,26.009999999999998,0.3420395255088806,7.444981575012207,2.5402610301971436,9.267434120178223,0.0,1042.0276816608996,960.9688581314879
228,78,7.02,0.347638875246048,6.296936988830566,2.189013957977295,7.241754055023193,0.0038840097840875387,1034.2948717948718,1309.9358974358975
229,29,2.61,0.33244574069976807,5.731770992279053,1.906842589378357,7.909498691558838,0.0,1036.0,1261.7241379310344
230,46,4.14,0.3275977671146393,5.97445821762085,1.9588823318481445,7.776948928833008,0.0,1047.3478260869565,1259.2826086956522
231,28,2.52,0.35148924589157104,5.699954986572266,2.004432201385498,7.317962646484375,0.0,1051.5,1200.6785714285713
232,311,27.99,0.4114389717578888,6.980029106140137,2.8639254570007324,7.4041876792907715,0.13427995145320892,1064.40192926045,1668.3376205787781
233,49,4.41,0.36813491582870483,5.511226177215576,2.0285420417785645,6.9690070152282715,0.03106229193508625,1058.469387755102,1085.5714285714287
234,75,6.75,0.3610810935497284,6.21110200881958,2.2427916526794434,7.809943675994873,0.0,1061.6266666666668,1258.3733333333332
235,49,4.41,0.4111575782299042,6.302424430847168,2.578361988067627,7.128381729125977,0.0022400934249162674,1065.4897959183672,1337.1632653061224
236,944,84.96,0.4547436535358429,5.661942958831787,2.5627832412719727,5.664806365966797,1.2870529890060425,1088.949152542373,1701.0656779661017
237,153,13.77,0.4928710460662842,6.618948459625244,3.241403102874756,8.71723747253418,0.0,1073.0196078431372,937.7908496732026
238,64,5.76,0.3725868761539459,6.788071155548096,2.523499011993408,7.055727481842041,0.0026841014623641968,1071.71875,1538.96875
239,473,42.57,0.464332640171051,5.859120845794678,2.712461471557617,8.340384483337402,0.0030226062517613173,1088.492600422833,1000.76955602537
240,40,3.5999999999999996,0.3335907459259033,6.624709129333496,2.206573963165283,8.257261276245117,0.0,1082.175,852.75
241,28,2.52,0.36831218004226685,5.738280296325684,2.1045117378234863,7.173892021179199,0.009606310166418552,1085.0357142857142,1020.7142857142857
242,39,3.51,0.34848034381866455,7.879563331604004,2.7421181201934814,7.304288387298584,0.0,1086.6666666666667,1464.6666666666667
243,64,5.76,0.3370535969734192,7.923882961273193,2.667358875274658,7.3948655128479,0.0,1090.78125,1472.765625
244,142,12.78,0.43267709016799927,6.433314800262451,2.777329683303833,6.711912155151367,0.24257968366146088,1095.5845070422536,1345.1478873239437
245,27,2.4299999999999997,0.3768053650856018,6.797811985015869,2.547041177749634,7.057659149169922,0.000555974489543587,1090.6666666666667,1320.7037037037037
246,132,11.879999999999999,0.38870367407798767,6.541732311248779,2.531578302383423,7.044750690460205,0.016861893236637115,1100.0757575757575,1329.0530303030303
247,42,3.78,0.3433535397052765,6.501832485198975,2.2262210845947266,8.447976112365723,0.0,1104.0,848.1190476190476
248,1045,94.05,0.4583473205566406,6.56116247177124,2.986891746520996,6.974574089050293,0.0849388912320137,1121.533014354067,1042.686124401914
249,271,24.39,0.39412155747413635,6.6098127365112305,2.5957906246185303,6.724172115325928,0.29042738676071167,1114.5977859778598,1355.1254612546124
250,51,4.59,0.3379513919353485,5.147319793701172,1.7414977550506592,8.15611743927002,0.0,1112.0196078431372,458.98039215686276
251,103,9.27,0.397758424282074,6.662830352783203,2.6462392807006836,7.174643516540527,0.0,1119.9029126213593,1322.2912621359224
252,229,20.61,0.4206976890563965,6.513521194458008,2.716184616088867,8.304549217224121,0.0,1127.2270742358078,803.6288209606987
253,56,5.04,0.32832321524620056,8.036595344543457,2.6369073390960693,7.110743522644043,0.0,1119.1607142857142,1464.4285714285713
254,37,3.33,0.3927789032459259,6.408471584320068,2.5025057792663574,6.195228576660156,0.754314661026001,1120.4324324324325,1373.4324324324325
255,145,13.049999999999999,0.42138195037841797,5.873263835906982,2.4537696838378906,6.089636325836182,0.8774874210357666,1123.1241379310345,1702.344827586207
256,67,6.029999999999999,0.3726733326911926,6.643576145172119,2.464003562927246,8.691727638244629,0.0,1128.8358208955224,955.820895522388
257,131,11.79,0.3794689178466797,6.661075115203857,2.517731189727783,6.933643341064453,0.10589636117219925,1134.3740458015268,1285.4656488549617
258,128,11.52,0.38546693325042725,6.299823760986328,2.4267020225524902,7.195967674255371,0.006574995815753937,1138.4609375,1088.8359375
259,25,2.25,0.3720463216304779,6.3844194412231445,2.368471145629883,6.33676815032959,0.6127749681472778,1137.56,1363.44
260,213,19.169999999999998,0.39472872018814087,6.0497026443481445,2.387519598007202,7.13291072845459,0.008377392776310444,1150.3145539906104,1155.9201877934272
261,28,2.52,0.36196908354759216,6.306677341461182,2.2780537605285645,6.754033088684082,0.19641795754432678,1142.5357142857142,1331.5714285714287
262,33,2.9699999999999998,0.3706563711166382,7.190799713134766,2.652221918106079,7.679745674133301,0.0,1142.969696969697,1589.878787878788
263,42,3.78,0.3576944172382355,7.290306568145752,2.6020407676696777,8.303571701049805,0.0,1146.142857142857,788.7142857142857
264,25,2.25,0.31305021047592163,6.261311054229736,1.9603586196899414,4.588987350463867,2.360555648803711,1145.52,1711.48
265,84,7.56,0.39575284719467163,5.649720668792725,2.2370615005493164,6.913341045379639,0.05402715504169464,1150.392857142857,711.7142857142857
266,785,70.64999999999999,0.590345025062561,6.879852771759033,4.028669834136963,7.69495153427124,0.006893571466207504,1171.1898089171975,1067.7885350318472
267,336,30.24,0.3359188437461853,7.280558109283447,2.4418187141418457,7.420426368713379,0.0,1164.970238095238,1115.970238095238
268,74,6.66,0.3241156041622162,8.340143203735352,2.7032132148742676,7.766886234283447,0.0,1159.7972972972973,1610.162162162162
269,129,11.61,0.3677830696105957,7.825094223022461,2.8708741664886475,7.30535364151001,0.0005295443115755916,1164.1627906976744,1030.5581395348838
270,78,7.02,0.3369468152523041,5.469853401184082,1.8452401161193848,9.406336784362793,0.0,1165.2435897435898,251.51282051282053
271,27,2.4299999999999997,0.3386242687702179,5.961532115936279,2.0172300338745117,6.131358623504639,0.8181847333908081,1161.8148148148148,1700.6666666666667
272,95,8.549999999999999,0.34635239839553833,7.049152374267578,2.43465256690979,7.181943416595459,0.02722320519387722,1166.6105263157895,1287.6947368421052
273,36,3.2399999999999998,0.34148433804512024,5.371136665344238,1.829143762588501,8.07178020477295,0.0,1164.6666666666667,301.9166666666667
274,132,11.879999999999999,0.44892945885658264,7.039298057556152,3.1439027786254883,7.941273212432861,0.01387118175625801,1167.719696969697,957.8939393939394
275,50,4.5,0.3452509343624115,7.305590629577637,2.5176029205322266,7.883778095245361,0.0,1170.56,1545.26
276,40,3.5999999999999996,0.3801158368587494,6.798693656921387,2.5779781341552734,9.011903762817383,0.0,1172.175,939.15
277,46,4.14,0.3827430009841919,6.89247465133667,2.6282718181610107,7.695295810699463,0.0,1173.1304347826087,1618.9782608695652
278,41,3.69,0.42885398864746094,6.578954219818115,2.7995810508728027,6.970954895019531,0.02121533453464508,1174.219512195122,1302.3902439024391
279,32,2.88,0.40371620655059814,4.569863796234131,1.850522518157959,8.314223289489746,0.0,1173.75,136.4375
280,56,5.04,0.40009650588035583,7.524679660797119,2.997328042984009,7.235981464385986,0.0027763929683715105,1177.25,1352.4464285714287
281,121,10.889999999999999,0.36382782459259033,5.163209915161133,1.8749366998672485,8.613515853881836,0.0,1179.1322314049587,576.7190082644628
282,45,4.05,0.389875590801239,6.293503761291504,2.443345546722412,7.575666427612305,0.0,1177.6666666666667,1273.4
283,110,9.9,0.34366440773010254,7.0051164627075195,2.4048311710357666,7.42617130279541,0.0,1186.2545454545455,1133.6272727272728
284,98,8.82,0.34177765250205994,5.241493225097656,1.7878271341323853,8.567699432373047,0.0,1189.938775510204,586.734693877551
285,848,76.32,0.529330849647522,7.658563613891602,4.018851280212402,7.467705726623535,0.0005781318759545684,1203.2016509433963,1370.121462264151
286,47,4.2299999999999995,0.3465045690536499,5.25089693069458,1.8200647830963135,7.621124267578125,0.0,1187.468085106383,688.1702127659574
287,28,2.52,0.41230008006095886,5.969644069671631,2.4638702869415283,7.137807369232178,0.0,1189.4285714285713,1192.3214285714287
288,205,18.45,0.3770976662635803,8.052566528320312,3.0311837196350098,7.915988445281982,0.0,1204.9512195121952,1096.1268292682928
289,207,18.63,0.3301064968109131,8.119012832641602,2.679763078689575,7.6445159912109375,3.2503248803550377e-06,1199.5458937198068,1059.1642512077294
290,39,3.51,0.3223443031311035,6.855020523071289,2.208251476287842,6.775205135345459,0.19485187530517578,1197.8461538461538,1016.7435897435897
291,152,13.68,0.36707475781440735,7.2615156173706055,2.6601321697235107,7.588017463684082,0.0,1202.5526315789473,1133.1973684210527
292,51,4.59,0.4337193965911865,4.285680294036865,1.8570750951766968,8.551077842712402,0.0,1204.6078431372548,81.17647058823529
293,352,31.68,0.46915581822395325,6.460866928100586,3.0116477012634277,7.558080673217773,0.0,1213.4176136363637,1261.653409090909
294,37,3.33,0.3901700973510742,7.066312313079834,2.7394919395446777,7.438601016998291,0.0,1205.8648648648648,1581.972972972973
295,102,9.18,0.3674767315387726,6.905564308166504,2.5291147232055664,7.34621000289917,0.0,1218.3333333333333,1497.0
296,63,5.67,0.33743950724601746,5.523416996002197,1.8611658811569214,8.516057968139648,0.0,1210.3333333333333,582.3492063492064
297,46,4.14,0.3673829138278961,7.280771732330322,2.6470694541931152,7.100433349609375,0.0014175124233588576,1213.0869565217392,1624.0217391304348
298,131,11.79,0.3450440764427185,5.586256504058838,1.9249427318572998,8.095779418945312,0.0,1219.8320610687024,667.9465648854962
299,44,3.96,0.42611443996429443,5.277848243713379,2.252228021621704,8.149513244628906,0.0,1216.3636363636363,553.9090909090909
300,95,8.549999999999999,0.34635239839553833,5.454375743865967,1.8845793008804321,8.306467056274414,0.0,1226.8842105263159,520.0947368421052
301,47,4.2299999999999995,0.3558695316314697,8.655034065246582,3.068871259689331,7.793875694274902,0.0,1222.1489361702127,1082.9574468085107
302,84,7.56,0.38228535652160645,5.913585662841797,2.2547810077667236,8.155082702636719,0.0,1225.892857142857,601.0952380952381
303,1668,150.12,0.36421674489974976,5.28594446182251,1.9408735036849976,8.254156112670898,0.0,1252.666067146283,388.24220623501196
304,129,11.61,0.3266887962818146,9.060850143432617,2.9575135707855225,7.444558143615723,0.024186979979276657,1225.2868217054263,1060.108527131783
305,40,3.5999999999999996,0.34990349411964417,7.9441657066345215,2.7710795402526855,7.181130886077881,0.0,1225.2,1465.55
306,37,3.33,0.41500574350357056,5.510862827301025,2.2890713214874268,7.962425231933594,0.0,1226.054054054054,832.4054054054054
307,907,81.63,0.4412952959537506,5.272439479827881,2.3557777404785156,8.46242904663086,0.0,1238.9779492833518,188.85115766262405
308,1166,104.94,0.3635800778865814,5.2577924728393555,1.907633662223816,8.32102108001709,0.0,1254.991423670669,537.2924528301887
309,220,19.8,0.4566514492034912,7.284359455108643,3.293337821960449,7.030303478240967,0.09979349374771118,1236.490909090909,1378.9954545454545
310,836,75.24,0.4537048935890198,6.942826747894287,3.1297805309295654,7.092858791351318,0.06638743728399277,1250.6040669856459,1295.799043062201
311,28,2.52,0.3357694745063782,7.28533935546875,2.446514129638672,7.334422588348389,0.0,1229.857142857143,1549.5357142857142
312,50,4.5,0.3413127660751343,6.134045600891113,2.091606378555298,7.971497058868408,0.0,1236.9,879.3
313,29,2.61,0.3580082654953003,4.623000144958496,1.6538573503494263,6.944677829742432,0.03006589785218239,1232.3793103448277,751.3448275862069
314,66,5.9399999999999995,0.35685035586357117,5.197427749633789,1.852428913116455,8.274306297302246,0.0,1236.2272727272727,619.3030303030303
315,708,63.72,0.5937383770942688,7.341765880584717,4.347110271453857,7.419647216796875,0.008302003145217896,1252.6412429378531,1114.3022598870057
316,68,6.12,0.32665228843688965,5.228034973144531,1.7077937126159668,7.645586967468262,0.0002469034807290882,1242.1323529411766,671.0588235294117
317,194,17.46,0.36219796538352966,7.439354419708252,2.6799819469451904,7.918908596038818,0.05043236166238785,1247.3453608247423,1004.6237113402062
318,819,73.71,0.36189723014831543,5.290689945220947,1.9188321828842163,8.272940635681152,0.0,1255.7435897435898,490.87301587301585
319,661,59.489999999999995,0.44120582938194275,6.498176097869873,2.881978988647461,6.477341175079346,0.5262355804443359,1262.1633888048411,1707.9183055975793
320,29,2.61,0.3632006347179413,4.994693756103516,1.8107601404190063,7.040987968444824,0.0019022843334823847,1242.896551724138,703.8275862068965
321,277,24.93,0.5269085764884949,6.4138665199279785,3.35793399810791,7.0042219161987305,0.033948421478271484,1259.5270758122745,1256.28880866426
322,585,52.65,0.3401511311531067,8.031517028808594,2.7277231216430664,7.152894496917725,0.016832776367664337,1259.0034188034188,1063.7606837606838
323,29,2.61,0.34243109822273254,7.050656318664551,2.412022590637207,7.384975910186768,0.0,1249.1724137931035,1450.7931034482758
324,176,15.84,0.3278343379497528,5.056722640991211,1.6586147546768188,7.56103515625,0.012947231531143188,1261.0,23.65340909090909
325,141,12.69,0.3541170358657837,7.114687442779541,2.5137152671813965,8.073125839233398,0.0,1255.1063829787233,951.9219858156029
326,25,2.25,0.35691115260124207,6.719205856323242,2.3925676345825195,7.219660758972168,0.0,1255.2,1663.16
327,62,5.58,0.40372395515441895,5.312666893005371,2.148846387863159,8.287784576416016,0.0,1259.532258064516,53.20967741935484
328,32,2.88,0.38429051637649536,5.738859176635742,2.203425884246826,8.334906578063965,0.0,1260.1875,795.40625
329,805,72.45,0.4930286109447479,6.804744720458984,3.3806512355804443,6.627647399902344,0.5039011240005493,1270.2360248447205,1643.8608695652174
330,306,27.54,0.356347918510437,7.766966819763184,2.7621257305145264,6.764514446258545,0.2462538629770279,1269.2843137254902,1019.6830065359477
331,238,21.419999999999998,0.5625223517417908,7.230515003204346,4.030928134918213,6.888214588165283,0.2003067582845688,1270.0840336134454,1138.4453781512605
332,433,38.97,0.4083836078643799,7.044526100158691,2.8608038425445557,7.4612579345703125,0.0,1273.556581986143,1544.8198614318708
333,30,2.6999999999999997,0.31557270884513855,4.695098400115967,1.48234224319458,8.207965850830078,0.0,1265.3333333333333,356.73333333333335
334,183,16.47,0.34599238634109497,5.043393135070801,1.7501393556594849,7.385698318481445,0.0017255095299333334,1269.6338797814208,270.58469945355193
335,333,29.97,0.36212271451950073,5.060025691986084,1.8275293111801147,8.312262535095215,0.0,1272.2912912912914,607.072072072072
336,34,3.06,0.33170565962791443,4.6540207862854,1.5442596673965454,7.258854389190674,0.0,1268.9117647058824,686.4411764705883
337,82,7.38,0.33407101035118103,8.343353271484375,2.786675214767456,6.931977272033691,0.11934114992618561,1271.6951219512196,1087.4146341463415
338,160,14.399999999999999,0.40608111023902893,6.990434169769287,2.8162598609924316,6.873998165130615,0.12500612437725067,1272.91875,1486.8875
339,37,3.33,0.33121150732040405,4.687779903411865,1.5502885580062866,7.688787460327148,0.0,1271.2162162162163,208.67567567567568
340,63,5.67,0.389838844537735,4.944850921630859,1.944887399673462,7.53289794921875,0.0,1273.5873015873017,759.6031746031746
341,510,45.9,0.3333560526371002,8.65693187713623,2.880661725997925,7.07411003112793,0.03160228207707405,1285.7156862745098,1045.1156862745097
342,79,7.109999999999999,0.32530179619789124,10.021918296813965,3.2607340812683105,6.964470386505127,0.2117624431848526,1284.5316455696202,1074.0506329113923
343,31,2.79,0.3270643949508667,5.928206920623779,1.9377628564834595,7.787683010101318,0.0,1289.9032258064517,929.9032258064516
344,34,3.06,0.3296615779399872,9.870893478393555,3.249297857284546,6.936092853546143,0.12436558306217194,1292.8823529411766,1103.9117647058824
345,120,10.799999999999999,0.3103925585746765,10.217751502990723,3.169262170791626,6.5338592529296875,0.41616344451904297,1301.0833333333333,1080.8416666666667
346,114,10.26,0.31436702609062195,10.031811714172363,3.153388500213623,7.415332794189453,0.0038301777094602585,1311.0526315789473,1028.8333333333333
347,54,4.859999999999999,0.3474903404712677,8.06888484954834,2.8030059337615967,7.348708152770996,0.00285742012783885,1309.6666666666667,1385.7777777777778
348,733,65.97,0.33041343092918396,9.635491371154785,3.179722785949707,7.156861305236816,0.02931249514222145,1332.7830832196453,1064.3492496589358
349,45,4.05,0.32277992367744446,9.70649528503418,3.1316826343536377,7.12121057510376,0.006210539024323225,1318.3777777777777,1154.9333333333334
350,514,46.26,0.5016676187515259,6.982964038848877,3.4791030883789062,7.596192359924316,0.000856652797665447,1331.9980544747082,1363.023346303502
351,38,3.42,0.32361307740211487,8.829989433288574,2.856412649154663,7.095961570739746,0.004104877822101116,1319.1842105263158,1182.078947368421
352,46,4.14,0.3171059489250183,9.791943550109863,3.104213237762451,7.490739822387695,0.0,1325.2608695652175,1108.5434782608695
353,46,4.14,0.3441329300403595,5.534939765930176,1.9035669565200806,6.547534942626953,0.4020066559314728,1328.5652173913043,302.4130434782609
354,85,7.6499999999999995,0.3131047487258911,7.002641201019287,2.193220376968384,8.092365264892578,0.0,1331.8235294117646,992.8588235294118
355,769,69.21,0.44821786880493164,8.605916976928711,3.8006749153137207,7.592765808105469,0.0005225124768912792,1340.114434330299,1145.5071521456437
356,91,8.19,0.3612796664237976,7.930197715759277,2.8630220890045166,7.119701385498047,0.016746677458286285,1331.3626373626373,1197.131868131868
357,26,2.34,0.3256608247756958,7.191756248474121,2.3420751094818115,6.661266803741455,0.29012447595596313,1329.8846153846155,1340.5384615384614
358,894,80.46,0.4709906578063965,7.791780471801758,3.6163597106933594,7.732020378112793,0.0015133365523070097,1355.834451901566,1103.4753914988814
359,31,2.79,0.3293062448501587,6.136390209197998,2.0183939933776855,9.175938606262207,0.0,1339.3225806451612,776.4193548387096
360,93,8.37,0.3826129734516144,5.813924312591553,2.2270607948303223,6.922088146209717,0.12591682374477386,1345.4623655913979,677.505376344086
361,118,10.62,0.3422878384590149,6.064809799194336,2.069387435913086,9.008025169372559,0.0,1348.6694915254238,561.6610169491526
362,51,4.59,0.36444851756095886,5.610042572021484,2.0345773696899414,8.811901092529297,0.0,1348.5686274509803,505.9019607843137
363,71,6.39,0.38729676604270935,7.250164031982422,2.796827793121338,7.22629451751709,8.065263682510704e-05,1349.394366197183,1349.887323943662
364,45,4.05,0.30973827838897705,9.45942497253418,2.9297099113464355,7.511014938354492,0.0,1350.0666666666666,1058.111111111111
365,92,8.28,0.33897092938423157,6.691565990447998,2.2627153396606445,8.881253242492676,0.0,1358.0108695652175,582.2173913043479
366,349,31.41,0.4750915467739105,7.499885082244873,3.492095947265625,7.397842884063721,0.020459651947021484,1363.077363896848,1242.6045845272206
367,62,5.58,0.39811933040618896,7.215193271636963,2.8470001220703125,7.258401393890381,0.02573356404900551,1358.274193548387,1143.8709677419354
368,54,4.859999999999999,0.38173890113830566,5.949188232421875,2.2674694061279297,7.841440677642822,0.0,1364.1296296296296,617.9074074074074
369,172,15.479999999999999,0.3558633625507355,5.251739978790283,1.864698052406311,9.005667686462402,0.0,1366.1686046511627,495.30232558139534
370,1123,101.07,0.5291329026222229,7.124109745025635,3.7217092514038086,7.356940269470215,0.05171409994363785,1388.2333036509349,1201.8103294746215
371,65,5.85,0.42387881875038147,7.247220039367676,3.031526565551758,7.802121162414551,0.0,1367.553846153846,1016.7846153846153
372,31,2.79,0.33341631293296814,6.839474678039551,2.278830051422119,8.58070182800293,0.0,1375.0645161290322,579.7096774193549
373,29,2.61,0.3689256012439728,6.752485275268555,2.4729723930358887,8.724297523498535,0.0,1379.896551724138,567.5172413793103
374,473,42.57,0.5530786514282227,6.990134239196777,3.8321967124938965,7.188507556915283,0.11760801076889038,1394.4735729386891,1134.2410147991543
375,655,58.949999999999996,0.40643104910850525,5.429256439208984,2.1975314617156982,8.131892204284668,0.0,1397.9374045801526,493.612213740458
376,27,2.4299999999999997,0.3364793062210083,6.863043785095215,2.310220241546631,9.089812278747559,0.0,1386.7037037037037,513.4814814814815
377,60,5.3999999999999995,0.3521879017353058,6.460057258605957,2.2721657752990723,8.941389083862305,0.0,1384.5833333333333,586.6333333333333
378,195,17.55,0.3499455749988556,4.857865810394287,1.694604754447937,6.988229751586914,0.14773985743522644,1397.3897435897436,397.45641025641027
379,25,2.25,0.3484169840812683,6.571181774139404,2.2826290130615234,8.179277420043945,0.0,1386.96,896.16
380,52,4.68,0.3226165771484375,5.239415168762207,1.688644528388977,7.031844615936279,0.04652106761932373,1398.5576923076924,407.13461538461536
381,36,3.2399999999999998,0.39039039611816406,7.138029098510742,2.7704172134399414,6.589486122131348,0.3600565195083618,1400.5555555555557,1180.2222222222222
382,102,9.18,0.4347035884857178,7.087778091430664,3.043961763381958,7.95623779296875,0.0,1404.2941176470588,887.7058823529412
383,294,26.459999999999997,0.44547319412231445,7.033109188079834,3.099586009979248,6.931985855102539,0.12794071435928345,1416.9897959183672,1068.1598639455783
384,238,21.419999999999998,0.3749391436576843,6.237513542175293,2.321296453475952,8.423830032348633,0.0,1420.9957983193278,518.7983193277311
385,153,13.77,0.48449286818504333,6.512908935546875,3.1085116863250732,7.643591403961182,0.0,1405.4575163398692,985.3594771241831
386,74,6.66,0.3613690733909607,6.243546962738037,2.2502262592315674,8.7130765914917,0.0,1407.7972972972973,540.1891891891892
387,51,4.59,0.4671057462692261,6.234633922576904,2.897507667541504,6.581136703491211,0.36840611696243286,1408.0,758.2549019607843
388,128,11.52,0.3444738984107971,6.234046459197998,2.1438398361206055,8.136815071105957,0.0,1418.0390625,577.078125
389,184,16.56,0.35844388604164124,5.4847025871276855,1.9661664962768555,7.0842604637146,0.13754849135875702,1420.4076086956522,373.3097826086956
390,29,2.61,0.3999467194080353,7.08216667175293,2.816758632659912,6.342066287994385,0.607477068901062,1416.6896551724137,1126.551724137931
391,116,10.44,0.39265745878219604,7.0756635665893555,2.757439613342285,7.685048580169678,0.0,1422.3793103448277,872.4137931034483
392,38,3.42,0.32340988516807556,6.539033889770508,2.1122090816497803,6.7892913818359375,0.19649216532707214,1423.0263157894738,698.9473684210526
393,89,8.01,0.3391609787940979,8.17812728881836,2.7702019214630127,6.929243087768555,0.04472389072179794,1422.2808988764045,1254.0898876404494
394,37,3.33,0.3442555069923401,5.904252052307129,2.0246663093566895,8.149032592773438,0.0,1423.4324324324325,586.6756756756756
395,172,15.479999999999999,0.4019260108470917,7.502371788024902,2.984882116317749,6.486729621887207,0.46382588148117065,1428.4360465116279,1097.9825581395348
396,4158,374.21999999999997,0.40940383076667786,5.949203014373779,2.422938346862793,9.166698455810547,0.0,1466.2655122655124,504.1611351611352
397,960,86.39999999999999,0.49471932649612427,6.418039321899414,3.1525628566741943,7.367729663848877,0.14381356537342072,1440.5364583333333,1205.2927083333334
398,34,3.06,0.3677038550376892,7.5097856521606445,2.76261043548584,6.612267971038818,0.40115228295326233,1431.264705882353,1237.2058823529412
399,105,9.45,0.3805479109287262,8.009981155395508,3.0152597427368164,8.070713996887207,0.0,1435.0380952380951,949.6285714285714
400,1421,127.89,0.3865949213504791,6.373117446899414,2.4438953399658203,8.595735549926758,0.0,1462.9317382125264,618.2188599577762
401,249,22.41,0.4417515695095062,6.743564128875732,2.9296512603759766,8.008590698242188,0.0,1440.1606425702812,821.3453815261045
402,278,25.02,0.3502124845981598,6.610533714294434,2.3048555850982666,8.97001838684082,0.0,1441.3776978417266,547.5971223021583
403,447,40.23,0.4704119563102722,5.817976474761963,2.719496965408325,8.112606048583984,0.0,1445.7337807606264,781.8322147651006
404,59,5.31,0.3342059254646301,8.628693580627441,2.8818275928497314,8.40839958190918,0.0,1436.6949152542372,897.9152542372881
405,1399,125.91,0.4172229766845703,7.664806842803955,3.1542606353759766,8.250673294067383,0.0022491321433335543,1458.55611150822,872.2158684774839
406,212,19.08,0.40431270003318787,7.332141399383545,2.941969633102417,7.079923629760742,0.04680505022406578,1457.316037735849,1030.7216981132076
407,247,22.23,0.4547543525695801,6.584691047668457,2.955043077468872,8.16240406036377,0.0,1455.761133603239,658.1578947368421
408,89,8.01,0.4483970105648041,7.160253047943115,3.164254903793335,7.548631191253662,0.0,1451.123595505618,1057.685393258427
409,39,3.51,0.30957329273223877,8.627835273742676,2.6706807613372803,8.73641300201416,0.0,1451.7179487179487,944.1538461538462
410,126,11.34,0.38594719767570496,6.252718448638916,2.3867297172546387,8.75758171081543,0.0,1453.2142857142858,574.2380952380952
411,228,20.52,0.49148207902908325,6.977357864379883,3.3837249279022217,7.545379161834717,0.018926963210105896,1457.7631578947369,1081.7280701754387
412,27,2.4299999999999997,0.33762338757514954,8.06468391418457,2.720366954803467,8.28096866607666,0.0,1478.2592592592594,931.0
413,218,19.62,0.4390209913253784,6.88521671295166,2.9695942401885986,8.20532512664795,0.0,1484.7431192660551,831.5321100917431
414,46,4.14,0.3729226589202881,7.728193759918213,2.867067337036133,7.856173515319824,0.0,1480.7826086956522,888.3478260869565
415,166,14.94,0.47276371717453003,7.093335151672363,3.3187270164489746,8.209587097167969,0.0,1482.5843373493976,906.3975903614457
416,31,2.79,0.34300658106803894,7.081484317779541,2.422633647918701,7.410679817199707,0.0,1480.5806451612902,693.8064516129032
417,48,4.32,0.3466055393218994,7.685853481292725,2.660825490951538,6.62817907333374,0.32335931062698364,1482.6875,1017.4375
418,27,2.4299999999999997,0.345774382352829,6.957160472869873,2.4032483100891113,7.1619744300842285,0.0031597348861396313,1488.888888888889,706.5555555555555
419,45,4.05,0.37168601155281067,6.024457931518555,2.2303926944732666,7.577600955963135,0.0,1492.4666666666667,999.6888888888889
