region_id,intervention,area_ha,hotspot_score_mean,mean_excess_heat_c,mean_night_cooling_c,cooling_deficit_c,cooling_leverage_factor,feasible_fraction,proxy_mean_cooling_c,proxy_max_cooling_c,proxy_hotspot_freq_reduction_pct,priority_score
101,cool_pavement,21.33,2.6060543060302734,5.8639326095581055,7.196763515472412,0.007249955087900162,1.0072499550879002,1.0,1.2541414499282837,1.4774353504180908,21.387378290876935,70.21955862721103
102,cool_roof,6.66,2.282954216003418,5.626201152801514,7.017997741699219,0.029586032032966614,1.0295860320329666,1.0,1.6115045547485352,1.7777211666107178,28.642853516641537,25.22700019035349
102,urban_greening,6.66,2.282954216003418,5.626201152801514,7.017997741699219,0.029586032032966614,1.0295860320329666,1.0,1.925171971321106,2.1283257007598877,34.21797264327253,30.137248786466635
102,cool_pavement,6.66,2.282954216003418,5.626201152801514,7.017997741699219,0.029586032032966614,1.0295860320329666,1.0,1.1978367567062378,1.3271164894104004,21.29032937455118,18.751314106062807
103,cool_roof,3.8699999999999997,2.351705551147461,6.574923992156982,7.278648376464844,0.0,1.0,1.0,1.6269084215164185,1.7187166213989258,24.74414036507655,14.806657020763323
103,urban_greening,3.8699999999999997,2.351705551147461,6.574923992156982,7.278648376464844,0.0,1.0,1.0,1.9439994096755981,2.056209087371826,29.56687274247631,17.69253396623497
103,cool_pavement,3.8699999999999997,2.351705551147461,6.574923992156982,7.278648376464844,0.0,1.0,1.0,1.2098175287246704,1.281224012374878,18.400479308472967,11.01067089494619
104,cool_roof,57.15,2.9480104446411133,5.718647003173828,7.081496715545654,0.017886776477098465,1.0178867764770985,1.0,1.7605128288269043,2.071890354156494,30.785478240741668,301.91446372247486
104,urban_greening,57.15,2.9480104446411133,5.718647003173828,7.081496715545654,0.017886776477098465,1.0178867764770985,1.0,2.1072933673858643,2.487865924835205,36.84950944194185,361.3846695704968
104,cool_pavement,57.15,2.9480104446411133,5.718647003173828,7.081496715545654,0.017886776477098465,1.0178867764770985,1.0,1.3137322664260864,1.5559146404266357,22.97278124872841,225.29501983648478
105,cool_roof,84.50999999999999,3.4268219470977783,5.886173725128174,6.484411239624023,0.5545251965522766,1.5545251965522766,1.0,1.8677922487258911,2.18845796585083,31.731857331227836,840.8644191242706
105,urban_greening,84.50999999999999,3.4268219470977783,5.886173725128174,6.484411239624023,0.5545251965522766,1.5545251965522766,1.0,2.238412857055664,2.630337715148926,38.02831791219213,1007.7147113616884
105,cool_pavement,84.50999999999999,3.4268219470977783,5.886173725128174,6.484411239624023,0.5545251965522766,1.5545251965522766,1.0,1.3971718549728394,1.6465784311294556,23.736503885508668,628.9950614421516
106,cool_roof,2.88,2.094676971435547,5.158827781677246,6.899686336517334,0.06015902757644653,1.0601590275764465,1.0,1.5693202018737793,1.6989479064941406,30.42009286387846,10.036727364634444
106,urban_greening,2.88,2.094676971435547,5.158827781677246,6.899686336517334,0.06015902757644653,1.0601590275764465,1.0,1.8736135959625244,2.0320475101470947,36.31859165016306,11.982862915353396
106,cool_pavement,2.88,2.094676971435547,5.158827781677246,6.899686336517334,0.06015902757644653,1.0601590275764465,1.0,1.1650269031524658,1.2658483982086182,22.58317107018623,7.451033501922734
107,cool_roof,7.38,2.3138279914855957,6.500214576721191,7.158504486083984,0.0,1.0,1.0,1.6184217929840088,1.7091877460479736,24.897974888090012,27.63625239217889
107,urban_greening,7.38,2.3138279914855957,6.500214576721191,7.158504486083984,0.0,1.0,1.0,1.933626651763916,2.044562816619873,29.747120328745627,33.01870650287232
107,cool_pavement,7.38,2.3138279914855957,6.500214576721191,7.158504486083984,0.0,1.0,1.0,1.2032170295715332,1.2738127708435059,18.510420161828787,20.54619485226817
108,cool_roof,8.73,2.5214176177978516,5.435290813446045,7.222531795501709,0.0014196769334375858,1.0014196769334376,1.0,1.6649328470230103,1.9123172760009766,30.63190000623759,36.70049051841361
108,urban_greening,8.73,2.5214176177978516,5.435290813446045,7.222531795501709,0.0014196769334375858,1.0014196769334376,1.0,1.990473747253418,2.292832374572754,36.62129250433671,43.87646205601929
108,cool_pavement,8.73,2.5214176177978516,5.435290813446045,7.222531795501709,0.0014196769334375858,1.0014196769334376,1.0,1.2393922805786133,1.4318022727966309,22.80268569093955,27.320203768760035
109,cool_roof,15.84,2.632744789123535,6.296786308288574,7.305758476257324,0.0,1.0,1.0,1.6898761987686157,1.8679540157318115,26.837121605098794,70.47236206409985
109,urban_greening,15.84,2.632744789123535,6.296786308288574,7.305758476257324,0.0,1.0,1.0,2.0209598541259766,2.2386105060577393,32.09509986809859,84.27943695565192
109,cool_pavement,15.84,2.632744789123535,6.296786308288574,7.305758476257324,0.0,1.0,1.0,1.258792757987976,1.3972976207733154,19.99103505118165,52.49502837499991
110,cool_roof,4.14,2.289621591567993,5.3905839920043945,6.8509907722473145,0.10677278786897659,1.1067727878689766,1.0,1.6129982471466064,1.7836121320724487,29.92251395283132,16.92218431786746
110,urban_greening,4.14,2.289621591567993,5.3905839920043945,6.8509907722473145,0.10677278786897659,1.1067727878689766,1.0,1.9269977807998657,2.135525941848755,35.74747715012126,20.216396195409523
110,cool_pavement,4.14,2.289621591567993,5.3905839920043945,6.8509907722473145,0.10677278786897659,1.1067727878689766,1.0,1.1989986896514893,1.3316984176635742,22.242463737322502,12.578858569162426
111,cool_roof,36.18,1.393571376800537,3.6242189407348633,3.7729618549346924,3.1765811443328857,4.176581144332886,1.0,1.412235140800476,1.560302972793579,38.96660670599897,297.38955940384005
111,urban_greening,36.18,1.393571376800537,3.6242189407348633,3.7729618549346924,3.1765811443328857,4.176581144332886,1.0,1.681620478630066,1.8625924587249756,46.399527901840635,354.1169305139991
111,cool_pavement,36.18,1.393571376800537,3.6242189407348633,3.7729618549346924,3.1765811443328857,4.176581144332886,1.0,1.0428494215011597,1.1580133438110352,28.774459781662824,219.60403124439432
112,cool_roof,4.14,1.1826720237731934,3.3505849838256836,5.295915126800537,1.6536281108856201,2.65362811088562,1.0,1.364982008934021,1.415848970413208,40.73861774953371,17.73501871808866
112,urban_greening,4.14,1.1826720237731934,3.3505849838256836,5.295915126800537,1.6536281108856201,2.65362811088562,1.0,1.6238669157028198,1.686037540435791,48.46517618689664,21.098673797294335
112,cool_pavement,4.14,1.1826720237731934,3.3505849838256836,5.295915126800537,1.6536281108856201,2.65362811088562,1.0,1.0060971975326538,1.0456602573394775,30.027508700403008,13.072078982486165
113,cool_roof,3.06,1.503862977027893,4.538235664367676,6.037942409515381,0.9125513434410095,1.9125513434410095,1.0,1.436946153640747,1.5443673133850098,31.663101255914185,12.6468768993865
113,urban_greening,3.06,1.503862977027893,4.538235664367676,6.037942409515381,0.9125513434410095,1.9125513434410095,1.0,1.7118229866027832,1.8431155681610107,37.72001088536014,15.066127934059034
113,cool_pavement,3.06,1.503862977027893,4.538235664367676,6.037942409515381,0.9125513434410095,1.9125513434410095,1.0,1.0620691776275635,1.1456190347671509,23.40268897815258,9.347502767627414
114,cool_roof,4.77,1.179190993309021,3.271472454071045,5.2721991539001465,1.677344560623169,2.677344560623169,1.0,1.3642021417617798,1.4313364028930664,41.69994279071971,20.544024566430615
114,urban_greening,4.77,1.179190993309021,3.271472454071045,5.2721991539001465,1.677344560623169,2.677344560623169,1.0,1.6229139566421509,1.7049665451049805,49.6080581275439,24.440061464352677
114,cool_pavement,4.77,1.179190993309021,3.271472454071045,5.2721991539001465,1.677344560623169,2.677344560623169,1.0,1.0054906606674194,1.0577061176300049,30.73511010053529,15.142055712792716
115,cool_roof,6.3,2.214787483215332,6.5132155418396,8.129237174987793,0.0,1.0,1.0,1.596231460571289,1.6784372329711914,24.50757924895032,22.27247479288326
115,urban_greening,6.3,2.214787483215332,6.5132155418396,8.129237174987793,0.0,1.0,1.0,1.9065052270889282,2.006978750228882,29.27133632906693,26.601774655939323
115,cool_pavement,6.3,2.214787483215332,6.5132155418396,8.129237174987793,0.0,1.0,1.0,1.185957670211792,1.2498955726623535,18.208481856518276,16.54785848273225
116,cool_roof,5.67,1.8845268487930298,4.676681041717529,6.392580032348633,0.5587725043296814,1.5587725043296814,1.0,1.5222352743148804,1.7286639213562012,32.549478160602405,25.354199667961584
116,urban_greening,5.67,1.8845268487930298,4.676681041717529,6.392580032348633,0.5587725043296814,1.5587725043296814,1.0,1.8160653114318848,2.0683670043945312,38.83235344108324,30.24820360757077
116,cool_pavement,5.67,1.8845268487930298,4.676681041717529,6.392580032348633,0.5587725043296814,1.5587725043296814,1.0,1.128405213356018,1.2889609336853027,24.128333818155937,18.794605254876796
117,cool_roof,2.52,2.240831136703491,6.540946960449219,8.018647193908691,0.0,1.0,1.0,1.6020663976669312,1.6596307754516602,24.49288164778062,9.046699872735312
117,urban_greening,2.52,2.240831136703491,6.540946960449219,8.018647193908691,0.0,1.0,1.0,1.9136370420455933,1.9839930534362793,29.256269063434946,10.806106419775633
117,cool_pavement,2.52,2.240831136703491,6.540946960449219,8.018647193908691,0.0,1.0,1.0,1.1904963254928589,1.2352683544158936,18.200672359696036,6.722607110424641
118,cool_roof,20.07,2.105778932571411,4.540173530578613,5.357171058654785,1.6288444995880127,2.6288444995880127,1.0,1.571807622909546,1.817209243774414,34.61999001410922,174.63224503685007
118,urban_greening,20.07,2.105778932571411,4.540173530578613,5.357171058654785,1.6288444995880127,2.6288444995880127,1.0,1.8766536712646484,2.176589012145996,41.3344040403998,208.5014978887478
118,cool_pavement,20.07,2.105778932571411,4.540173530578613,5.357171058654785,1.6288444995880127,2.6288444995880127,1.0,1.1669615507125854,1.3578293323516846,25.703016478400208,129.65270845002792
119,cool_roof,3.06,2.2212462425231934,6.2551493644714355,7.827145576477051,0.13232441246509552,1.1323244124650955,1.0,1.597678542137146,1.678537130355835,25.54181281764086,12.296411987736084
119,urban_greening,3.06,2.2212462425231934,6.2551493644714355,7.827145576477051,0.13232441246509552,1.1323244124650955,1.0,1.9082738161087036,2.007100820541382,30.507246188995744,14.686885008103026
119,cool_pavement,3.06,2.2212462425231934,6.2551493644714355,7.827145576477051,0.13232441246509552,1.1323244124650955,1.0,1.18708336353302,1.2499732971191406,18.977698123014036,9.13629726932672
120,cool_roof,15.84,1.817976713180542,4.770789623260498,7.180171489715576,0.03723795711994171,1.0372379571199417,1.0,1.5073245763778687,1.627837896347046,31.59486574358143,45.02240336332739
120,urban_greening,15.84,1.817976713180542,4.770789623260498,7.180171489715576,0.03723795711994171,1.0372379571199417,1.0,1.79784095287323,1.9451351165771484,37.68434776724723,53.69986121892564
120,cool_pavement,15.84,1.817976713180542,4.770789623260498,7.180171489715576,0.03723795711994171,1.0372379571199417,1.0,1.1168079376220703,1.210540533065796,23.409289149472304,33.358029342169814
121,cool_roof,15.66,2.592594623565674,6.284932613372803,6.959133148193359,0.07907425612211227,1.0790742561221123,1.0,1.6808805465698242,1.831575632095337,26.744607300853485,73.64013165986783
121,urban_greening,15.66,2.592594623565674,6.284932613372803,6.959133148193359,0.07907425612211227,1.0790742561221123,1.0,2.009965181350708,2.194148063659668,31.980695816435528,88.05747730763431
121,cool_pavement,15.66,2.592594623565674,6.284932613372803,6.959133148193359,0.07907425612211227,1.0790742561221123,1.0,1.251796007156372,1.3690032958984375,19.917413346530648,54.84174527833576
122,cool_roof,32.22,3.461087942123413,6.517543315887451,7.863875389099121,0.0,1.0,1.0,1.87546968460083,2.315929412841797,28.775714923583283,209.14535277053963
122,urban_greening,32.22,3.461087942123413,6.517543315887451,7.863875389099121,0.0,1.0,1.0,2.2477962970733643,2.7861361503601074,34.48839828335374,250.66582167004196
122,cool_pavement,32.22,3.461087942123413,6.517543315887451,7.863875389099121,0.0,1.0,1.0,1.403143048286438,1.745723009109497,21.52871074697846,156.47325586276105
123,cool_roof,14.219999999999999,1.831015706062317,4.379034042358398,4.015267372131348,2.9342758655548096,3.9342758655548096,1.0,1.5102460384368896,1.6971895694732666,34.488109108727606,154.7049393654215
123,urban_greening,14.219999999999999,1.831015706062317,4.379034042358398,4.015267372131348,2.9342758655548096,3.9342758655548096,1.0,1.801411747932434,2.029898166656494,41.13719442478358,184.5310553004248
123,cool_pavement,14.219999999999999,1.831015706062317,4.379034042358398,4.015267372131348,2.9342758655548096,3.9342758655548096,1.0,1.1190801858901978,1.2644808292388916,25.55541188000218,114.63511765432274
124,cool_roof,8.64,2.7527427673339844,6.6410956382751465,6.695659637451172,0.2538837790489197,1.2538837790489197,1.0,1.7167621850967407,1.9052475690841675,25.850586689376836,51.197269031073795
124,urban_greening,8.64,2.7527427673339844,6.6410956382751465,6.695659637451172,0.2538837790489197,1.2538837790489197,1.0,2.0538206100463867,2.284191608428955,30.925930327059913,61.249022856467256
124,cool_pavement,8.64,2.7527427673339844,6.6410956382751465,6.695659637451172,0.2538837790489197,1.2538837790489197,1.0,1.279703974723816,1.4263036251068115,19.26947064801172,38.16332235345556
125,cool_roof,18.45,2.288189172744751,5.7890400886535645,6.052183151245117,0.897360622882843,1.897360622882843,1.0,1.6126773357391357,1.8627541065216064,27.85742214672101,129.17713924164062
125,urban_greening,18.45,2.288189172744751,5.7890400886535645,6.052183151245117,0.897360622882843,1.897360622882843,1.0,1.9266057014465332,2.232254981994629,33.28022732512516,154.32312927336562
125,cool_pavement,18.45,2.288189172744751,5.7890400886535645,6.052183151245117,0.897360622882843,1.897360622882843,1.0,1.1987489461898804,1.3932530879974365,20.707214457530032,96.02104283729363
126,cool_roof,8.459999999999999,2.4193038940429688,6.188061714172363,5.984931945800781,0.9646100997924805,1.9646100997924805,1.0,1.6420540809631348,1.9016869068145752,26.535838794276717,66.027463887025
126,urban_greening,8.459999999999999,2.4193038940429688,6.188061714172363,5.984931945800781,0.9646100997924805,1.9646100997924805,1.0,1.962510585784912,2.279839515686035,31.714463695315498,78.91311153090257
126,cool_pavement,8.459999999999999,2.4193038940429688,6.188061714172363,5.984931945800781,0.9646100997924805,1.9646100997924805,1.0,1.22159743309021,1.4235342741012573,19.74119667055705,49.12078191148024
127,cool_roof,4.95,2.719332695007324,6.4475531578063965,7.706789493560791,0.0,1.0,1.0,1.709276795387268,1.9340343475341797,26.510472322632275,23.008056758844017
127,urban_greening,4.95,2.719332695007324,6.4475531578063965,7.706789493560791,0.0,1.0,1.0,2.0446715354919434,2.319375514984131,31.712364139508498,27.52270367721965
127,cool_pavement,4.95,2.719332695007324,6.4475531578063965,7.706789493560791,0.0,1.0,1.0,1.2738819122314453,1.4486933946609497,19.757602319091987,17.14733823087163
128,cool_roof,8.82,1.8091974258422852,4.226500511169434,3.648129463195801,3.3014132976531982,4.301413297653198,1.0,1.5053577423095703,1.7016634941101074,35.61711960832229,103.32500624933013
128,urban_greening,8.82,1.8091974258422852,4.226500511169434,3.648129463195801,3.3014132976531982,4.301413297653198,1.0,1.7954366207122803,2.0353665351867676,42.48045436094126,123.23549070186566
128,cool_pavement,8.82,1.8091974258422852,4.226500511169434,3.648129463195801,3.3014132976531982,4.301413297653198,1.0,1.1152780055999756,1.267960548400879,26.38774093727457,76.55064551072016
129,cool_roof,4.41,2.3018007278442383,6.200390815734863,7.8893208503723145,0.0,1.0,1.0,1.6157270669937134,1.714339256286621,26.058471393342636,16.40115046812461
129,urban_greening,4.41,2.3018007278442383,6.200390815734863,7.8893208503723145,0.0,1.0,1.0,1.9303330183029175,2.050858974456787,31.13244109394315,19.594696984115366
129,cool_pavement,4.41,2.3018007278442383,6.200390815734863,7.8893208503723145,0.0,1.0,1.0,1.2011209726333618,1.2778193950653076,19.37169782242196,12.192508379050752
130,cool_roof,2.25,2.1827874183654785,6.519108295440674,6.64097785949707,0.3085653781890869,1.308565378189087,1.0,1.5890617370605469,1.6442527770996094,24.375446227391297,10.212455002759517
130,urban_greening,2.25,2.1827874183654785,6.519108295440674,6.64097785949707,0.3085653781890869,1.308565378189087,1.0,1.8977420330047607,1.9651978015899658,29.110454175642417,12.196256864605408
130,cool_pavement,2.25,2.1827874183654785,6.519108295440674,6.64097785949707,0.3085653781890869,1.308565378189087,1.0,1.1803812980651855,1.223307728767395,18.106483963316258,7.585980211749488
131,cool_roof,16.56,1.8802765607833862,4.3682966232299805,3.8420357704162598,3.1075072288513184,4.107507228851318,1.0,1.5212830305099487,1.7318196296691895,34.825543265994845,194.56755523663998
131,urban_greening,16.56,1.8802765607833862,4.3682966232299805,3.8420357704162598,3.1075072288513184,4.107507228851318,1.0,1.8149014711380005,2.0722239017486572,41.54712071260483,232.12047669810167
131,cool_pavement,16.56,1.8802765607833862,4.3682966232299805,3.8420357704162598,3.1075072288513184,4.107507228851318,1.0,1.1276644468307495,1.2914152145385742,25.814740712294817,144.22491419863505
132,cool_roof,4.2299999999999995,2.67079496383667,6.602599620819092,6.7423906326293945,0.2083553522825241,1.208355352282524,1.0,1.698401927947998,1.8244740962982178,25.723230628624748,23.185478339048895
132,urban_greening,4.2299999999999995,2.67079496383667,6.602599620819092,6.7423906326293945,0.2083553522825241,1.208355352282524,1.0,2.0313799381256104,2.1854681968688965,30.766365595156376,27.731077537514366
132,cool_pavement,4.2299999999999995,2.67079496383667,6.602599620819092,6.7423906326293945,0.2083553522825241,1.208355352282524,1.0,1.2654236555099487,1.3634798526763916,19.16553673071222,17.2747406086578
133,cool_roof,4.41,2.669574737548828,8.500470161437988,8.131402969360352,0.0,1.0,1.0,1.6981282234191895,1.7428430318832397,19.97687411600683,19.991765710041165
133,urban_greening,4.41,2.669574737548828,8.500470161437988,8.131402969360352,0.0,1.0,1.0,2.031045436859131,2.0856969356536865,23.89333058391146,23.91114166772355
133,cool_pavement,4.41,2.669574737548828,8.500470161437988,8.131402969360352,0.0,1.0,1.0,1.2652106285095215,1.2999889850616455,14.884007642884205,14.895102802123565
134,cool_roof,76.95,3.025132417678833,7.374685764312744,7.724152565002441,0.0,1.0,1.0,1.77779221534729,2.180436611175537,24.1066843003712,413.8414755727728
134,urban_greening,76.95,3.025132417678833,7.374685764312744,7.724152565002441,0.0,1.0,1.0,2.1284127235412598,2.6205334663391113,28.861063258328663,495.46029875381737
134,cool_pavement,76.95,3.025132417678833,7.374685764312744,7.724152565002441,0.0,1.0,1.0,1.327171802520752,1.6403396129608154,17.996316655865442,308.9442806376961
135,cool_roof,48.96,2.201035499572754,5.127095699310303,7.93170690536499,0.01499848160892725,1.0149984816089272,1.0,1.5931501388549805,1.866776943206787,31.073150030519056,174.25712905620196
135,urban_greening,48.96,2.201035499572754,5.127095699310303,7.93170690536499,0.01499848160892725,1.0149984816089272,1.0,1.90273916721344,2.2371716499328613,37.111442399434765,208.119659619591
135,cool_pavement,48.96,2.201035499572754,5.127095699310303,7.93170690536499,0.01499848160892725,1.0149984816089272,1.0,1.1835613250732422,1.3963820934295654,23.084439895133123,129.4567244725898
136,cool_roof,45.269999999999996,3.130424976348877,6.446038722991943,7.84014368057251,0.0,1.0,1.0,1.8013834953308105,2.226285457611084,27.945589108944947,255.28187074863627
136,urban_greening,45.269999999999996,3.130424976348877,6.446038722991943,7.84014368057251,0.0,1.0,1.0,2.1572463512420654,2.6765713691711426,33.46623320067142,305.7127400346316
136,cool_pavement,45.269999999999996,3.130424976348877,6.446038722991943,7.84014368057251,0.0,1.0,1.0,1.3455203771591187,1.6759998798370361,20.873600593801466,190.67953042864517
137,cool_roof,3.33,2.132550001144409,5.486778259277344,6.005241394042969,0.9443010091781616,1.9443010091781616,1.0,1.577805757522583,1.7499762773513794,28.75650669597852,21.785146976180506
137,urban_greening,3.33,2.132550001144409,5.486778259277344,6.005241394042969,0.9443010091781616,1.9443010091781616,1.0,1.883984923362732,2.0944154262542725,34.33681541945289,26.01263701864634
137,cool_pavement,3.33,2.132550001144409,5.486778259277344,6.005241394042969,0.9443010091781616,1.9443010091781616,1.0,1.1716268062591553,1.3055371046066284,21.353638709166074,16.176935629684653
138,cool_roof,55.89,2.9933464527130127,6.521875381469727,6.785735130310059,0.17708979547023773,1.1770897954702377,1.0,1.7706705331802368,2.1618247032165527,27.149714301673917,348.68916272626467
138,urban_greening,55.89,2.9933464527130127,6.521875381469727,6.785735130310059,0.17708979547023773,1.1770897954702377,1.0,2.119708299636841,2.5977859497070312,32.50151491179148,417.4233988616611
138,cool_pavement,55.89,2.9933464527130127,6.521875381469727,6.785735130310059,0.17708979547023773,1.1770897954702377,1.0,1.3216326236724854,1.6258636713027954,20.264610198280895,260.26240587647845
139,cool_roof,2.34,2.677617073059082,8.537100791931152,8.011967658996582,0.0,1.0,1.0,1.6999300718307495,1.7410054206848145,19.91226428341387,10.651122573016925
139,urban_greening,2.34,2.677617073059082,8.537100791931152,8.011967658996582,0.0,1.0,1.0,2.033247947692871,2.08345103263855,23.81660937650633,12.739567039301162
139,cool_pavement,2.34,2.677617073059082,8.537100791931152,8.011967658996582,0.0,1.0,1.0,1.2666122913360596,1.2985597848892212,14.836562460796987,7.936116309173325
140,cool_roof,3.33,2.5219860076904297,6.804670810699463,7.812891960144043,0.0,1.0,1.0,1.6650605201721191,1.7646245956420898,24.46937649877239,13.983533581660005
140,urban_greening,3.33,2.5219860076904297,6.804670810699463,7.812891960144043,0.0,1.0,1.0,1.9906290769577026,2.112318754196167,29.253863005800316,16.71772779970151
140,cool_pavement,3.33,2.5219860076904297,6.804670810699463,7.812891960144043,0.0,1.0,1.0,1.2394914627075195,1.3169301748275757,18.215303828637527,10.40951381824836
141,cool_roof,11.7,2.3755807876586914,6.375984191894531,7.274125576019287,0.0012063796166330576,1.001206379616633,1.0,1.6322578191757202,1.7675228118896484,25.600092002278295,45.422186067960254
141,urban_greening,11.7,2.3755807876586914,6.375984191894531,7.274125576019287,0.0012063796166330576,1.001206379616633,1.0,1.9505372047424316,2.115861177444458,30.591939158538878,54.2792093292168
141,cool_pavement,11.7,2.3755807876586914,6.375984191894531,7.274125576019287,0.0012063796166330576,1.001206379616633,1.0,1.2139781713485718,1.3191843032836914,19.039855413880122,33.78237293988464
142,cool_roof,7.56,2.3212409019470215,5.371096134185791,5.7591094970703125,1.190433144569397,2.190433144569397,1.0,1.6200826168060303,1.882864236831665,30.162979331063863,62.27434589238138
142,urban_greening,7.56,2.3212409019470215,5.371096134185791,5.7591094970703125,1.190433144569397,2.190433144569397,1.0,1.9356567859649658,2.256834030151367,36.038393981536764,74.4046994688233
142,cool_pavement,7.56,2.3212409019470215,5.371096134185791,5.7591094970703125,1.190433144569397,2.190433144569397,1.0,1.2045087814331055,1.4088943004608154,22.425753539704573,46.300105752172776
143,cool_roof,5.31,1.7051472663879395,4.224338054656982,3.9435102939605713,3.0060324668884277,4.006032466888428,1.0,1.4820445775985718,1.6111657619476318,35.083474817190364,53.75664369816512
143,urban_greening,5.31,1.7051472663879395,4.224338054656982,3.9435102939605713,3.0060324668884277,4.006032466888428,1.0,1.7669434547424316,1.9247581958770752,41.827700148062796,64.0904809255485
143,cool_pavement,5.31,1.7051472663879395,4.224338054656982,3.9435102939605713,3.0060324668884277,4.006032466888428,1.0,1.097145915031433,1.1975734233856201,25.972019777676664,39.79561946430007
144,cool_roof,28.259999999999998,2.4281015396118164,5.99295711517334,7.243302345275879,0.017551466822624207,1.0175514668226242,1.0,1.6440253257751465,1.9624501466751099,27.432622896845054,114.789956145356
144,urban_greening,28.259999999999998,2.4281015396118164,5.99295711517334,7.243302345275879,0.017551466822624207,1.0175514668226242,1.0,1.9649198055267334,2.3541057109832764,32.787149445001496,137.1956105355059
144,cool_pavement,28.259999999999998,2.4281015396118164,5.99295711517334,7.243302345275879,0.017551466822624207,1.0175514668226242,1.0,1.223130702972412,1.4707945585250854,20.409468639039883,85.40204189862013
145,cool_roof,2.25,2.51401424407959,7.381463527679443,7.449670314788818,0.0,1.0,1.0,1.6632742881774902,1.7346832752227783,22.533123437384024,9.40836431765149
145,urban_greening,2.25,2.51401424407959,7.381463527679443,7.449670314788818,0.0,1.0,1.0,1.9884464740753174,2.0757241249084473,26.938377011807003,11.247711208684166
145,cool_pavement,2.25,2.51401424407959,7.381463527679443,7.449670314788818,0.0,1.0,1.0,1.2381023168563843,1.293642520904541,16.773127879229854,7.003365435461006
146,cool_roof,158.13,2.381742238998413,5.4665985107421875,8.099642753601074,0.0,1.0,1.0,1.6336382627487183,2.0708789825439453,29.883999337769602,615.2688477569246
146,urban_greening,158.13,2.381742238998413,5.4665985107421875,8.099642753601074,0.0,1.0,1.0,1.952224612236023,2.4866299629211426,35.71187107302259,735.2563998544905
146,cool_pavement,158.13,2.381742238998413,5.4665985107421875,8.099642753601074,0.0,1.0,1.0,1.2150518894195557,1.5551280975341797,22.22683606692365,457.6187966546395
147,cool_roof,2.34,2.599313974380493,7.73535680770874,8.344888687133789,0.0,1.0,1.0,1.6823859214782715,1.7335283756256104,21.749299525545798,10.23293521223877
147,urban_greening,2.34,2.599313974380493,7.73535680770874,8.344888687133789,0.0,1.0,1.0,2.0118050575256348,2.074312448501587,26.00791543992841,12.236592419428419
147,cool_pavement,2.34,2.599313974380493,7.73535680770874,8.344888687133789,0.0,1.0,1.0,1.2529667615890503,1.2927443981170654,16.197918114654968,7.621038390028494
148,cool_roof,3.2399999999999998,2.3876781463623047,5.778523921966553,7.55256462097168,0.0,1.0,1.0,1.6349682807922363,1.7674672603607178,28.293874056262837,12.648240830299873
148,urban_greening,3.2399999999999998,2.3876781463623047,5.778523921966553,7.55256462097168,0.0,1.0,1.0,1.9538500308990479,2.115793228149414,33.81226862229744,15.115134664952183
148,cool_pavement,3.2399999999999998,2.3876781463623047,5.778523921966553,7.55256462097168,0.0,1.0,1.0,1.2160863876342773,1.319141149520874,21.04493126716031,9.407738169571457
149,cool_roof,19.529999999999998,3.1903879642486572,6.128041744232178,7.346996784210205,0.0,1.0,1.0,1.8148185014724731,2.1921792030334473,29.614982684813018,113.07821378880627
149,urban_greening,19.529999999999998,3.1903879642486572,6.128041744232178,7.346996784210205,0.0,1.0,1.0,2.1736669540405273,2.634885787963867,35.47082485341131,135.43744255154442
149,cool_pavement,19.529999999999998,3.1903879642486572,6.128041744232178,7.346996784210205,0.0,1.0,1.0,1.355970025062561,1.649472713470459,22.12729745744347,84.48815584634536
150,cool_roof,14.76,2.821406841278076,7.172860622406006,7.910148620605469,0.0,1.0,1.0,1.7321468591690063,1.8754018545150757,24.148620060429796,72.13346313871264
150,urban_greening,14.76,2.821406841278076,7.172860622406006,7.910148620605469,0.0,1.0,1.0,2.0726237297058105,2.247713327407837,28.895357637809315,86.3122700109159
150,cool_pavement,14.76,2.821406841278076,7.172860622406006,7.910148620605469,0.0,1.0,1.0,1.2916697263717651,1.403090238571167,18.00773491035015,53.79024884721848
151,cool_roof,2.25,1.2180016040802002,3.7972235679626465,7.7045979499816895,0.0,1.0,1.0,1.372897744178772,1.4094326496124268,36.15530451675205,3.7624312229576233
151,urban_greening,2.25,1.2180016040802002,3.7972235679626465,7.7045979499816895,0.0,1.0,1.0,1.6335417032241821,1.6781954765319824,43.01937123235119,4.476726933432651
151,cool_pavement,2.25,1.2180016040802002,3.7972235679626465,7.7045979499816895,0.0,1.0,1.0,1.0122538805007935,1.0406699180603027,26.657737222565114,2.774085412919341
152,cool_roof,2.61,2.187623977661133,5.933984279632568,7.0996317863464355,0.0006323682609945536,1.0006323682609946,1.0,1.5901453495025635,1.6902227401733398,26.79726259067584,9.084992076687186
152,urban_greening,2.61,2.187623977661133,5.933984279632568,7.0996317863464355,0.0006323682609945536,1.0006323682609946,1.0,1.8990662097930908,2.021383285522461,32.00322279773011,10.849952474138139
152,cool_pavement,2.61,2.187623977661133,5.933984279632568,7.0996317863464355,0.0006323682609945536,1.0006323682609946,1.0,1.1812241077423096,1.2590620517730713,19.906087580930546,6.748698578395883
153,cool_roof,9.54,1.775321125984192,4.761873245239258,7.860474586486816,0.0,1.0,1.0,1.4977673292160034,1.6548190116882324,31.453322087340627,25.367031542232507
